Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"EUBR",,"Euphorbia brachycera Engelm.",horned spurge
"ECTE",,"Echinocactus texensis Hopffer",horse crippler
"ASSU2",,"Asclepias subverticillata (A. Gray) Vail",horsetail milkweed
"THTE",,"Thalictrum texanum (A. Gray) Small",Houston meadow-rue
"MABR4",,"Mandevilla brachysiphon (Torr.) Pichon",Huachuca Mountain rocktrumpet
"PEHU5",,"Perityle huecoensis A. Powell",Hueco rockdaisy
"AMSE",,"Amblyolepis setigera DC.",huisache daisy
"UTGI",,"Utricularia gibba L.",humped bladderwort
"ALCAH",,"Allium canadense L. var. hyacinthoides (Bush) Ownbey & Aase",hyacinth meadow garlic
"ASIN19",,"Astrolepis integerrima (Hook.) Benham & Windham",hybrid cloakfern
"CHHY3",,"Chamaesyce hyssopifolia (L.) Small",hyssopleaf sandmat
"DEIL",,"Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald",Illinois bundleflower
"CYGR11",,"Cyperus grayoides Mohlenbr.",Illinois flatsedge
"POIL",,"Potamogeton illinoensis Morong",Illinois pondweed
"GAPU",,"Gaillardia pulchella Foug.",Indian blanket
"ELIN3",,"Eleusine indica (L.) Gaertn.",Indian goosegrass
"SIOR4",,"Sisymbrium orientale L.",Indian hedgemustard
"HEIN",,"Heliotropium indicum L.",Indian heliotrope
"ERPI2",,"Eragrostis pilosa (L.) P. Beauv.",Indian lovegrass
"ACHY",,"Achnatherum hymenoides (Roem. & Schult.) Barkworth",Indian ricegrass
"HOGL2",,"Hoffmannseggia glauca (Ortega) Eifert",Indian rushpea
"CHLA5",,"Chasmanthium latifolium (Michx.) Yates",Indian woodoats
"SONU2",,"Sorghastrum nutans (L.) Nash",Indiangrass
"APCA",,"Apocynum cannabinum L.",Indianhemp
"CAGR24",,"Carex grisea Wahlenb.",inflated narrow-leaf sedge
"JUIN2",,"Juncus interior Wiegand",inland rush
"JUINI",,"Juncus interior Wiegand var. interior ",inland rush
"VEBAI2",,"Vernonia baldwinii Torr. ssp. interior (Small) Faust",interior ironweed
"PEIN",,"Pellaea intermedia Mett. ex Kuhn",intermediate cliffbrake
"ALOC2",,"Allenrolfea occidentalis (S. Watson) Kuntze",iodinebush
"IPLA2",,"Ipomopsis laxiflora (J.M. Coult.) V.E. Grant",iron ipomopsis
"PHHE4",,"Physalis hederifolia A. Gray",ivyleaf groundcherry
"IPHE",,"Ipomoea hederacea Jacq.",ivyleaf morning-glory
"CLMAJ",,"Cladium mariscus (L.) Pohl ssp. jamaicense (Crantz) Kük.",Jamaica swamp sawgrass
"NAJA",,"Nama jamaicense L.",Jamaicanweed
"PEJA",,"Penstemon jamesii Benth.",James' beardtongue
"ERJA",,"Eriogonum jamesii Benth.",James' buckwheat
"ERJAJ",,"Eriogonum jamesii Benth. var. jamesii ",James' buckwheat
"POJA3",,"Polanisia jamesii (Torr. & A. Gray) Iltis",James' clammyweed
"CRCI3",,"Cryptantha cinerea (Greene) Cronquist",James' cryptantha
"CRCIL",,"Cryptantha cinerea (Greene) Cronquist var. laxa (J.F. Macbr.) Higgins",James' cryptantha
"POJA5",,"Pomaria jamesii (Torr. & A. Gray) Walp.",James' holdback
"PAJA",,"Paronychia jamesii Torr. & A. Gray",James' nailwort
"DAJA",,"Dalea jamesii (Torr.) Torr. & A. Gray",James' prairie clover
"KUST2",,"Kummerowia striata (Thunb.) Schindl.",Japanese clover
"LOJA",,"Lonicera japonica Thunb.",Japanese honeysuckle
"COER5",,"Condalia ericoides (A. Gray) M.C. Johnst.",javelina bush
"PSLU6",,"Pseudognaphalium luteoalbum (L.) Hilliard & B.L. Burtt",Jersey cudweed
"CEHE",,"Ceanothus herbaceus Raf.",Jersey tea
"PAAC3",,"Parkinsonia aculeata L.",Jerusalem thorn
"IMCA",,"Impatiens capensis Meerb.",jewelweed
"SOHA",,"Sorghum halepense (L.) Pers.",Johnsongrass
"CYAR4",,"Cyperus articulatus L.",jointed flatsedge
"AECY",,"Aegilops cylindrica Host",jointed goatgrass
"NAJO",,"Narcissus jonquilla L.",jonquil
"POVI2",,"Polygonum virginianum L.",jumpseed
"ADIN",,"Adolphia infesta (Kunth) Meisn.",junco
"ECCO2",,"Echinochloa colona (L.) Link",jungle rice
"SPDI3",,"Sphaeralcea digitata (Greene) Rydb.",juniper globemallow
"POPR4",,"Polypremum procumbens L.",juniper leaf
"MILA15",,"Mimosa latidens (Small) B.L. Turner",Kairn's sensitive-briar
"SAMO5",,"Salvinia molesta Mitchell",kariba-weed
"ISCA6",,"Isolepis carinata Hook. & Arn. ex Torr.",keeled bulrush
"POPR",,"Poa pratensis L.",Kentucky bluegrass
"POPRP2",,"Poa pratensis L. ssp. pratensis ",Kentucky bluegrass
"CARE17",,"Carex reniformis (L.H. Bailey) Small",kidneyshape sedge
"POPI3",,"Portulaca pilosa L.",kiss me quick
"OESU4",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch",kisses
"OESUS",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch ssp. suffulta ",kisses
"DIAN",,"Dichanthium annulatum (Forssk.) Stapf",Kleberg's bluestem
"PACO2",,"Panicum coloratum L.",kleingrass
"EHAN",,"Ehretia anacua (Terán & Berl.) I.M. Johnst.",knockaway
"PADI6",,"Paspalum distichum L.",knotgrass
"TONO",,"Torilis nodosa (L.) Gaertn.",knotted hedgeparsley
"KUST",,"Kummerowia stipulacea (Maxim.) Makino",Korean clover
"THKU",,"Thelypteris kunthii (Desv.) Morton",Kunth's maiden fern
"ALKU",,"Allium kunthii G. Don",Kunth's onion
"ECRE",,"Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage",lace hedgehog cactus
"PTNU",,"Ptilimnium nuttallii (DC.) Britton",laceflower
"MALA2",,"Mammillaria lasiacantha Engelm.",lacespine nipple cactus
"QULA",,"Quercus laceyi Small",Lacey oak
"TELA",,"Teucrium laciniatum Torr.",lacy germander
"MAPI",,"Machaeranthera pinnatifida (Hook.) Shinners",lacy tansyaster
"MAPIP",,"Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida ",lacy tansyaster
"MAPIG3",,"Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida var. glaberrima (Rydb.) B.L. Turner & R.L. Hartm.",lacy tansyaster
"MAPIP4",,"Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida var. pinnatifida ",lacy tansyaster
"CETE2",,"Centaurium texense (Griseb.) Fernald",Lady Bird's centaury
"CHAL7",,"Chenopodium album L.",lambsquarters
"PRVUL2",,"Prunella vulgaris L. ssp. lanceolata (W. Bartram) Hultén",lance selfheal
"GAAE",,"Gaillardia aestivalis (Walter) H. Rock",lanceleaf blanketflower
"GAAEA",,"Gaillardia aestivalis (Walter) H. Rock var. aestivalis ",lanceleaf blanketflower
"PHLA3",,"Phyla lanceolata (Michx.) Greene",lanceleaf fogfruit
"SMSM",,"Smilax smallii Morong",lanceleaf greenbrier
"SARE3",,"Salvia reflexa Hornem.",lanceleaf sage
"CHLA8",,"Chamaesyce laredana (Millsp.) Small",Laredo sandmat
"AMMA",,"Ammi majus L.",large bullwort
"RAMA3",,"Ranunculus macranthus Scheele",large buttercup
"POER",,"Polanisia erosa (Nutt.) Iltis",large clammyweed
"POERE",,"Polanisia erosa (Nutt.) Iltis ssp. erosa ",large clammyweed
"PECU3",,"Pediomelum cuspidatum (Pursh) Rydb.",largebract Indian breadroot
"PLAR3",,"Plantago aristata Michx.",largebracted plantain
"NEPH",,"Nemophila phacelioides Nutt.",largeflower baby blue eyes
"ALMA4",,"Allium macropetalum Rydb.",largeflower onion
"LUGR9",,"Ludwigia grandiflora (Michx.) Greuter & Burdet",large-flower primrose-willow
"LUGRG2",,"Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora ",large-flower primrose-willow
"COGR5",,"Coreopsis grandiflora Hogg ex Sweet",largeflower tickseed
"COGRL",,"Coreopsis grandiflora Hogg ex Sweet var. longipes (Hook.) Torr. & A. Gray",largeflower tickseed
"ABMA5",,"Abronia macrocarpa L.A. Galloway",largefruit sand verbena
"BAALM",,"Baptisia alba (L.) Vent. var. macrophylla (Larisey) Isely",largeleaf wild indigo
"MYMA",,"Myosotis macrosperma Engelm.",largeseed forget-me-not
"SYPA11",,"Symphyotrichum patens (Aiton) G.L. Nesom",late purple aster
"SYPAP2",,"Symphyotrichum patens (Aiton) G.L. Nesom var. patens ",late purple aster
"EUSE2",,"Eupatorium serotinum Michx.",lateflowering thoroughwort
"CALA38",,"Calylophus lavandulifolius (Torr. & A. Gray) P.H. Raven",lavenderleaf sundrops
"MIPE3",,"Mitreola petiolata (J.F. Gmel.) Torr. & A. Gray",lax hornpod
"UTFO",,"Utricularia foliosa L.",leafy bladderwort
"BRDE2",,"Brickellia dentata (DC.) Sch. Bip.",leafy brickellbush
"POFO3",,"Potamogeton foliosus Raf.",leafy pondweed
"POFOF4",,"Potamogeton foliosus Raf. ssp. foliosus ",leafy pondweed
"JUCA5",,"Juncus capitatus Weigel",leafybract dwarf rush
"CYSE3",,"Cyperus setigerus Torr. & Hook.",lean flatsedge
"LEMI6",,"Lemna minuta Kunth",least duckweed
"RHMI4",,"Rhynchosia minima (L.) DC.",least snoutbean
"CRPO5",,"Croton pottsii (Klotzsch) Müll. Arg.",leatherweed
"CRPOP",,"Croton pottsii (Klotzsch) Müll. Arg. var. pottsii ",leatherweed
"JUCO4",,"Juncus coriaceus Mack.",leathery rush
"ERLE11",,"Eryngium leavenworthii Torr. & A. Gray",Leavenworth's eryngo
"CALE6",,"Carex leavenworthii Dewey",Leavenworth's sedge
"VILUL4",,"Vicia ludoviciana Nutt. ssp. leavenworthii (Torr. & A. Gray) Lassetter & C.R. Gunn",Leavenworth's vetch
"AGLE",,"Agave lechuguilla Torr.",lechuguilla
"ERLE",,"Eragrostis lehmanniana Nees",Lehmann lovegrass
"MOCI",,"Monarda citriodora Cerv. ex Lag.",lemon beebalm
"MOCIC",,"Monarda citriodora Cerv. ex Lag. ssp. citriodora ",lemon beebalm
"MOCIC2",,"Monarda citriodora Cerv. ex Lag. ssp. citriodora var. citriodora ",lemon beebalm
"PSLA3",,"Psoralidium lanceolatum (Pursh) Rydb.",lemon scurfpea
"PEANF",,"Pectis angustifolia Torr. var. fastigiata (A. Gray) Keil",lemonscent
"PEAN",,"Pectis angustifolia Torr.",lemonscent
"LETA",,"Leontodon taraxacoides (Vill.) Mérat",lesser hawkbit
"LETAT",,"Leontodon taraxacoides (Vill.) Mérat ssp. taraxacoides ",lesser hawkbit
"STMI13",,"Stephanomeria minor (Hook.) Nutt.",lesser wirelettuce
"GIFL",,"Gilia flavocincta A. Nelson",lesser yellowthroat gilia
"GIFLA",,"Gilia flavocincta A. Nelson ssp. australis (A.D. Grant & V.E. Grant) Day & V.E. Grant",lesser yellowthroat gilia
"GACI2",,"Galium circaezans Michx.",licorice bedstraw
"CAAL",,"Callirhoe alcaeoides (Michx.) A. Gray",light poppymallow
"VIAG",,"Vitex agnus-castus L.",lilac chastetree
"OPEN",,"Ophioglossum engelmannii Prantl",limestone adderstongue
"GAPR",,"Galium proliferum A. Gray",limestone bedstraw
"RUST2",,"Ruellia strepens L.",limestone wild petunia
"SAEB2",,"Samolus ebracteatus Kunth",limewater brookweed
"SAEBC",,"Samolus ebracteatus Kunth ssp. cuneatus (Small) R. Knuth",limewater brookweed
"OELI2",,"Oenothera lindheimeri (Engelm. & A. Gray) W.L. Wagner & Hoch",Lindheimer's beeblossom
"VELI2",,"Verbesina lindheimeri B.L. Rob. & Greenm.",Lindheimer's crownbeard
"IBLI",,"Ibervillea lindheimeri (A. Gray) Greene",Lindheimer's globeberry
"TELI",,"Tephrosia lindheimeri A. Gray",Lindheimer's hoarypea
"CRCAL2",,"Croton capitatus Michx. var. lindheimeri (Engelm. & A. Gray) Müll. Arg.",Lindheimer's hogwort
"INLI",,"Indigofera lindheimeriana Scheele",Lindheimer's indigo
"THOVL",,"Thelypteris ovata R.P. St. John var. lindheimeri (C. Chr.) A.R. Sm.",Lindheimer's marsh fern
"ASLI4",,"Astragalus lindheimeri Engelm. ex A. Gray",Lindheimer's milkvetch
"IPLI",,"Ipomoea lindheimeri A. Gray",Lindheimer's morning-glory
"MULI",,"Muhlenbergia lindheimeri Hitchc.",Lindheimer's muhly
"PELI3",,"Perityle lindheimeri (A. Gray) Shinners",Lindheimer's rockdaisy
"PELIL",,"Perityle lindheimeri (A. Gray) Shinners var. lindheimeri ",Lindheimer's rockdaisy
"GAOVL",,"Garrya ovata Benth. ssp. lindheimeri (Torr.) Dahling",Lindheimer's silktassel
"MILI5",,"Microseris lindleyi (DC.) A. Gray",Lindley's silverpuffs
"HOPU",,"Hordeum pusillum Nutt.",little barley
"SCSC",,"Schizachyrium scoparium (Michx.) Nash",little bluestem
"MEMI",,"Medicago minima (L.) L.",little bur-clover
"CRMI5",,"Cryptantha minima Rydb.",little cryptantha
"LEOB2",,"Lemna obscura (Austin) Daubs",little duckweed
"GRPU2",,"Grindelia pusilla (Steyerm.) G.L. Nesom",little gumweed
"POOL",,"Portulaca oleracea L.",little hogweed
"MAME6",,"Mammillaria meiacantha Engelm.",little nipple cactus
"MAHE2",,"Mammillaria heyderi Muehlenpf.",little nipple cactus
"BRMI2",,"Briza minor L.",little quakinggrass
"MIRU",,"Mimulus rubellus A. Gray",little redstem monkeyflower
"JUMI",,"Juglans microcarpa Berl.",little walnut
"ACLO7",,"Achnatherum lobatum (Swallen) Barkworth",littleawn needlegrass
"SEBR4",,"Serjania brachycarpa A. Gray",littlefruit slipplejack
"GRMI",,"Grindelia microcephala DC.",littlehead gumweed
"SCOL2",,"Scleria oligantha Michx.",littlehead nutrush
"RAAB",,"Ranunculus abortivus L.",littleleaf buttercup
"LERE5",,"Leucaena retusa Benth.",littleleaf leadtree
"PHMI4",,"Philadelphus microphyllus A. Gray",littleleaf mock orange
"KRER",,"Krameria erecta Willd. ex Schult.",littleleaf ratany
"RHMI3",,"Rhus microphylla Engelm. ex A. Gray",littleleaf sumac
"CAMI2",,"Camelina microcarpa Andrz. ex DC.",littlepod false flax
"CAMI8",,"Carex microrhyncha Mack.",littlesnout sedge
"CAMI5",,"Carex microdonta Torr. & Hook.",littletooth sedge
"QUVI",,"Quercus virginiana Mill.",live oak
"ECRO2",,"Echinocereus ×roetteri (Engelm.) Rümpler [coccineus × dasyacanthus]",Lloyd's hedgehog cactus
"PITA",,"Pinus taeda L.",loblolly pine
"SIIR",,"Sisymbrium irio L.",London rocket
"SALO2",,"Sagittaria longiloba Engelm. ex J.G. Sm.",longbarb arrowhead
"BABR2",,"Baptisia bracteata Muhl. ex Elliott",longbract wild indigo
"BABRL2",,"Baptisia bracteata Muhl. ex Elliott var. leucophaea (Nutt.) Kartesz & Gandhi",longbract wild indigo
"CACH12",,"Camissonia chamaenerioides (A. Gray) P.H. Raven",longcapsule suncup
"OEFI2",,"Oenothera filiformis (Small) W.L. Wagner & Hoch",longflower beeblossom
"ERLO5",,"Eriogonum longifolium Nutt.",longleaf buckwheat
"ERLOL4",,"Eriogonum longifolium Nutt. var. longifolium ",longleaf buckwheat
"HELO6",,"Heliomeris longifolia (B.L. Rob. & Greenm.) Cockerell",longleaf false goldeneye
"PHLO4",,"Physalis longifolia Nutt.",longleaf groundcherry
"EPTR",,"Ephedra trifurca Torr. ex S. Watson",longleaf jointfir
"ASLO",,"Asclepias longifolia Michx.",longleaf milkweed
"PONO2",,"Potamogeton nodosus Poir.",longleaf pondweed
"CHSE2",,"Chasmanthium sessiliflorum (Poir.) Yates",longleaf woodoats
"CALO5",,"Carex longii Mack.",Long's sedge
"TRST2",,"Tridens strictus (Nutt.) Nash",longspike tridens
"THLO",,"Thelesperma longipes A. Gray",longstalk greenthread
"PADE24",,"Paspalum denticulatum Trin.",longtom
"CORO7",,"Coryphantha robustispina (Schott ex Engelm.) Britton & Rose",long-tubercle beehive cactus
"JULA3",,"Justicia lanceolata (Chapm.) Small",looseflower water-willow
"PEAL10",,"Penstemon alamosensis Pennell & Nisbet",Los Alamos beardtongue
"ZIOB",,"Ziziphus obtusifolia (Hook. ex Torr. & A. Gray) A. Gray",lotebush
"ZIOBO",,"Ziziphus obtusifolia (Hook. ex Torr. & A. Gray) A. Gray var. obtusifolia ",lotebush
"ASLO4",,"Astragalus lotiflorus Hook.",lotus milkvetch
"ORLU",,"Orobanche ludoviciana Nutt.",Louisiana broomrape
"SOLU",,"Solidago ludoviciana (A. Gray) Small",Louisiana goldenrod
"TELU",,"Tetragonotheca ludoviciana (Torr. & A. Gray) A. Gray ex H.M. Hall",Louisiana nerveray
"CALO6",,"Carex louisianica L.H. Bailey",Louisiana sedge
"VILU",,"Vicia ludoviciana Nutt.",Louisiana vetch
"VILUL2",,"Vicia ludoviciana Nutt. ssp. ludoviciana ",Louisiana vetch
"TRER",,"Tridens eragrostoides (Vasey & Scribn.) Nash",lovegrass tridens
"MEHE2",,"Menodora heterophylla Moric. ex DC.",low menodora
"CHSP5",,"Chamaesyce spurca (M.C. Johnst.) B.L. Turner",low sandmat
"ARHU5",,"Argythamnia humilis (Engelm. & A. Gray) Müll. Arg.",low silverbush
"RAPU",,"Ranunculus pusillus Poir.",low spearwort
"DAPU7",,"Dasyochloa pulchella (Kunth) Willd. ex Rydb.",low woollygrass
"RORA",,"Rotala ramosior (L.) Koehne",lowland rotala
"BELY",,"Berlandiera lyrata Benth.",lyreleaf greeneyes
"STCA5",,"Streptanthus carinatus C. Wright ex A. Gray",lyreleaf jewelflower
"STCAA",,"Streptanthus carinatus C. Wright ex A. Gray ssp. arizonicus (S. Watson) Kruckeb., Rodman & Worthington",lyreleaf jewelflower
"STCAC",,"Streptanthus carinatus C. Wright ex A. Gray ssp. carinatus ",lyreleaf jewelflower
"SALY2",,"Salvia lyrata L.",lyreleaf sage
"ROBR",,"Rosa bracteata J.C. Wendl.",Macartney rose
"CAHAM",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. maccartii (Shinners) Towner & P.H. Raven",MacCart's sundrops
"SPPY2",,"Sporobolus pyramidatus (Lam.) Hitchc.",Madagascar dropseed
"LEFU21",,"Leptochloa fusca (L.) Kunth",Malabar sprangletop
"CEME2",,"Centaurea melitensis L.",Maltese star-thistle
"MACA5",,"Malachra capitata (L.) L.",malva de caballo
"IPPO2",,"Ipomopsis polycladon (Torr.) V.E. Grant",manybranched ipomopsis
"PEPA2",,"Pectis papposa Harv. & A. Gray",manybristle chinchweed
"PEPAG",,"Pectis papposa Harv. & A. Gray var. grandis Keil",manybristle chinchweed
"ORLUM",,"Orobanche ludoviciana Nutt. ssp. multiflora (Nutt.) T.S. Collins ex H.L. White & W.C. Holmes",manyflower broomrape
"LIMU3",,"Lithospermum multiflorum Torr. ex A. Gray",manyflowered stoneseed
"GRGR",,"Grindelia grandiflora Hook.",manyray gumweed
"CYPO",,"Cyperus polystachyos Rottb.",manyspike flatsedge
"OPST3",,"Opuntia strigil Engelm.",marblefruit pricklypear
"PAIN2",,"Parthenium incanum Kunth",mariola
"GAAM",,"Gaillardia amblyodon J. Gay",maroon blanketflower
"SEPA10",,"Setaria parviflora (Poir.) Kerguélen",marsh bristlegrass
"CYPS",,"Cyperus pseudovegetus Steud.",marsh flatsedge
"PRPA3",,"Proserpinaca palustris L.",marsh mermaidweed
"CYLE7",,"Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P. Wilson",marsh parsley
"LUPA",,"Ludwigia palustris (L.) Elliott",marsh seedbox
"MIJA",,"Mirabilis jalapa L.",marvel of Peru
"RHMA",,"Rhexia mariana L.",Maryland meadowbeauty
"RHMAM2",,"Rhexia mariana L. var. mariana ",Maryland meadowbeauty
"SEMA11",,"Senna marilandica (L.) Link",Maryland senna
"AMBL",,"Amaranthus blitoides S. Watson",mat amaranth
"PECA12",,"Petrophytum caespitosum (Nutt.) Rydb.",mat rockspirea
"PECAC2",,"Petrophytum caespitosum (Nutt.) Rydb. var. caespitosum ",mat rockspirea
"CELO3",,"Cenchrus longispinus (Hack.) Fernald",mat sandbur
"CHSE4",,"Chamaesyce serpens (Kunth) Small",matted sandmat
"CAPE16",,"Callitriche peploides Nutt.",matted water-starwort
"HEMA2",,"Helianthus maximiliani Schrad.",Maximilian sunflower
"POPE",,"Podophyllum peltatum L.",mayapple
"PHDRM2",,"Phlox drummondii Hook. ssp. mcallisteri (Whitehouse) Wherry",McAllister's phlox
"LIPR",,"Linum pratense (Norton) Small",meadow flax
"ALCA3",,"Allium canadense L.",meadow garlic
"ALCAC",,"Allium canadense L. var. canadense ",meadow garlic
"SEAP",,"Selaginella apoda (L.) Spring",meadow spikemoss
"CAME2",,"Carex meadii Dewey",Mead's sedge
"COCR2",,"Corydalis crystallina Engelm.",mealy fumewort
"CHIN2",,"Chenopodium incanum (S. Watson) A. Heller",mealy goosefoot
"CHINE",,"Chenopodium incanum (S. Watson) A. Heller var. elatum Crawford",mealy goosefoot
"CHINI",,"Chenopodium incanum (S. Watson) A. Heller var. incanum ",mealy goosefoot
"SAFA2",,"Salvia farinacea Benth.",mealycup sage
"PHME4",,"Philadelphus mearnsii W.H. Evans ex Koehne",Mearns' mock orange
"BETR",,"Bellardia trixago (L.) All.",Mediterranean lineseed
"ERBA2",,"Eragrostis barrelieri Daveau",Mediterranean lovegrass
"APUN",,"Apodanthera undulata A. Gray",melon loco
"SPFL2",,"Sporobolus flexuosus (Thurb. ex Vasey) Rydb.",mesa dropseed
"LEAL4",,"Lepidium alyssoides A. Gray",mesa pepperwort
"LEALA4",,"Lepidium alyssoides A. Gray var. angustifolium (C.L. Hitchc.) Rollins",mesa pepperwort
"SOSE3",,"Sophora secundiflora (Ortega) Lag. ex DC.",mescal bean
"RUME",,"Ruellia metziae Tharp",Metz's wild petunia
"UNSP",,"Ungnadia speciosa Endl.",Mexican buckeye
"POUN3",,"Polanisia uniglandulosa (Cav.) DC.",Mexican clammyweed
"CRME4",,"Cryptantha mexicana (Brandegee) I.M. Johnst.",Mexican cryptantha
"ANME",,"Anemia mexicana Klotzsch",Mexican fern
"AZMI",,"Azolla microphylla Kaulf.",Mexican Mosquito Fern
"PAHI5",,"Panicum hirticaule J. Presl",Mexican panicgrass
"PAHIH",,"Panicum hirticaule J. Presl var. hirticaule ",Mexican panicgrass
"PRME",,"Prunus mexicana S. Watson",Mexican plum
"LUOC",,"Ludwigia octovalvis (Jacq.) P.H. Raven",Mexican primrose-willow
"LUOCO",,"Ludwigia octovalvis (Jacq.) P.H. Raven ssp. octovalvis ",Mexican primrose-willow
"DYAM",,"Dysphania ambrosioides (L.) Mosyakin & Clemants",Mexican tea
"MIMI2",,"Minuartia michauxii (Fenzl) Farw.",Michaux's stitchwort
"THSE5",,"Thelocactus setispinus (Engelm.) E.F. Anderson",miniature barrel cactus
"ERDI2",,"Eriastrum diffusum (A. Gray) H. Mason",miniature woollystar
"RALA2",,"Ranunculus laxicaulis (Torr. & A. Gray) Darby",Mississippi buttercup
"CUFO",,"Cucurbita foetidissima Kunth",Missouri gourd
"ASMI10",,"Astragalus missouriensis Nutt.",Missouri milkvetch
"ASMIM5",,"Astragalus missouriensis Nutt. var. missouriensis ",Missouri milkvetch
"CATO6",,"Carya tomentosa (Lam.) Nutt.",mockernut hickory
"QUMO",,"Quercus mohriana Buckley ex Rydb.",Mohr oak
"AGCA",,"Agastache cana (Hook.) Wooton & Standl.",mosquito plant
"VEBL",,"Verbascum blattaria L.",moth mullein
"ATOB",,"Atriplex obovata Moq.",mound saltbush
"JUARL",,"Juncus arcticus Willd. ssp. littoralis (Engelm.) Hultén",mountain rush
"CYMO",,"Cymopterus montanus Nutt. ex Torr. & A. Gray",mountain springparsley
"SCAT",,"Scabiosa atropurpurea L.",mourningbride
"HOMU",,"Hordeum murinum L.",mouse barley
"ARTH",,"Arabidopsis thaliana (L.) Heynh.",mouseear cress
"BEMY",,"Bernardia myricifolia (Scheele) S. Watson",mouse's eye
"STCR7",,"Stachys crenata Raf.",mousesear
"BRPA",,"Brickellia parvula A. Gray",Mt. Davis brickellbush
"LEPAB",,"Leptochloa panicea (Retz.) Ohwi ssp. brachiata (Steud.) N. Snow",mucronate sprangeltop
"LEPAM",,"Leptochloa panicea (Retz.) Ohwi ssp. mucronata (Michx.) Nowack",mucronate sprangletop
"LEPA6",,"Leptochloa panicea (Retz.) Ohwi",mucronate sprangletop
"CAMU4",,"Carex muehlenbergii Schkuhr ex Willd.",Muhlenberg's sedge
"CAMUE",,"Carex muehlenbergii Schkuhr ex Willd. var. enervis Boott",Muhlenberg's sedge
