Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"ECCR2",,"Echinochloa crus-pavonis (Kunth) Schult.",gulf cockspur grass
"ECCRM",,"Echinochloa crus-pavonis (Kunth) Schult. var. macera (Wiegand) Gould",gulf cockspur grass
"SPSP",,"Spartina spartinae (Trin.) Merr. ex Hitchc.",gulf cordgrass
"CRPU6",,"Croton punctatus Jacq.",gulf croton
"PERH2",,"Pediomelum rhombifolium (Torr. & A. Gray) Rydb.",Gulf Indian breadroot
"PHFR5",,"Phyllanthus fraternus G.L. Webster",gulf leaf-flower
"ERKO",,"Eriocaulon koernickianum van Heurck & Müll. Arg.",gulf pipewort
"CAGE4",,"Cakile geniculata (B.L. Rob.) Millsp.",gulf searocket
"DIFR6",,"Ditrysinia fruticosa (W. Bartram) Govaerts & Frodin",Gulf Sebastian-bush
"SCCA4",,"Scutellaria cardiophylla Engelm. & A. Gray",gulf skullcap
"HYLA",,"Hygrophila lacustris (Schltdl. & Cham.) Nees",gulf swampweed
"VEXU",,"Verbena xutha Lehm.",Gulf vervain
"PAMO4",,"Paspalum monostachyum Vasey",gulfdune paspalum
"SILA20",,"Sideroxylon lanuginosum Michx.",gum bully
"SILAA4",,"Sideroxylon lanuginosum Michx. ssp. albicans (Sarg.) Kartesz & Gandhi",gum bully
"SILAO",,"Sideroxylon lanuginosum Michx. ssp. oblongifolium (Nutt.) T.D. Penn.",gum bully
"GYGL",,"Gymnosperma glutinosum (Spreng.) Less.",gumhead
"ERCU",,"Eragrostis curtipedicellata Buckley",gummy lovegrass
"SPNE",,"Sporobolus nealleyi Vasey",gyp dropseed
"MEHU",,"Mentzelia humilis (A. Gray) J. Darl.",gypsum blazingstar
"MEHUH",,"Mentzelia humilis (A. Gray) J. Darl. var. humilis ",gypsum blazingstar
"BOBR",,"Bouteloua breviseta Vasey",gypsum grama
"ASGY",,"Astragalus gypsodes Barneby",gypsum milkvetch
"SEMA17",,"Selinocarpus maloneanus B.L. Turner",gypsum moonpod
"PHIN",,"Phacelia integrifolia Torr.",gypsum phacelia
"MUCA2",,"Muhlenbergia capillaris (Lam.) Trin.",hairawn muhly
"OPPOP",,"Opuntia polyacantha Haw. var. polyacantha ",hairspine pricklypear
"AYPI",,"Ayenia pilosa Cristobal",hairy ayenia
"GAPI2",,"Galium pilosum Aiton",hairy bedstraw
"BIPI",,"Bidens pilosa L.",hairy beggarticks
"CAHI3",,"Cardamine hirsuta L.",hairy bittercress
"RASA",,"Ranunculus sardous Crantz",hairy buttercup
"HYRA3",,"Hypochaeris radicata L.",hairy cat's ear
"JATA",,"Jacquemontia tamnifolia (L.) Griseb.",hairy clustervine
"LEPI16",,"Leitneria pilosa J.A. Schrad. & W.R. Graves",hairy corkwood
"LEPIP",,"Leitneria pilosa J.A. Schrad. & W.R. Graves ssp. pilosa ",hairy corkwood
"VAAM2",,"Valerianella amarella (Lindh. ex Engelm.) Krok",hairy cornsalad
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"TIHI",,"Tiquilia hispidissima (Torr. & A. Gray) A.T. Richardson",hairy crinklemat
"STVI6",,"Stylisma villosa (Nash) House",hairy dawnflower
"OEVI",,"Oenothera villosa Thunb.",hairy evening primrose
"OEVIV",,"Oenothera villosa Thunb. ssp. villosa ",hairy evening primrose
"HEVI4",,"Heterotheca villosa (Pursh) Shinners",hairy false goldenaster
"FIPU",,"Fimbristylis puberula (Michx.) Vahl",hairy fimbry
"FIPUI",,"Fimbristylis puberula (Michx.) Vahl var. interior (Britton) Kral",hairy fimbry
"FIPUP",,"Fimbristylis puberula (Michx.) Vahl var. puberula ",hairy fimbry
"CHSO",,"Chamaesaracha sordida (Dunal) A. Gray",hairy five eyes
"BOHI2",,"Bouteloua hirsuta Lag.",hairy grama
"BOHIH",,"Bouteloua hirsuta Lag. var. hirsuta ",hairy grama
"SMUV",,"Smallanthus uvedalius (L.) Mack. ex Small",hairy leafcup
"LEHI2",,"Lespedeza hirta (L.) Hornem.",hairy lespedeza
"LEHIH2",,"Lespedeza hirta (L.) Hornem. ssp. hirta ",hairy lespedeza
"CEMOP",,"Cercocarpus montanus Raf. var. paucidentatus (S. Watson) F.L. Martin",hairy mountain mahogany
"MUVI4",,"Muhlenbergia villiflora Hitchc.",hairy muhly
"PAHI4",,"Panicum hirsutum Sw.",hairy panicgrass
"LEMU3",,"Lechea mucronata Raf.",hairy pinweed
"LUPI",,"Ludwigia pilosa Walter",hairy primrose-willow
"VEPEX2",,"Veronica peregrina L. ssp. xalapensis (Kunth) Pennell",hairy purslane speedwell
"CHVI17",,"Chamaesyce villifera (Scheele) Small",hairy sandmat
"SCEL",,"Scutellaria elliptica Muhl. ex Spreng.",hairy skullcap
"SCELE",,"Scutellaria elliptica Muhl. ex Spreng. var. elliptica ",hairy skullcap
"DECI",,"Desmodium ciliare (Muhl. ex Willd.) DC.",hairy small-leaf ticktrefoil
"DECIC",,"Desmodium ciliare (Muhl. ex Willd.) DC. var. ciliare ",hairy small-leaf ticktrefoil
"HEHI2",,"Helianthus hirsutus Raf.",hairy sunflower
"FUSQ",,"Fuirena squarrosa Michx.",hairy umbrella-sedge
"MAVE2",,"Marsilea vestita Hook. & Grev.",hairy waterclover
"WEACH",,"Wedelia acapulcensis Kunth var. hispida (Kunth) Strother",hairy wedelia
"BRPU6",,"Bromus pubescens Muhl. ex Willd.",hairy woodland brome
"ERPI5",,"Erioneuron pilosum (Buckley) Nash",hairy woollygrass
"TRHI",,"Tradescantia hirsutiflora Bush",hairyflower spiderwort
"CHTA",,"Chaerophyllum tainturieri Hook.",hairyfruit chervil
"THBA",,"Thaspium barbinode (Michx.) Nutt.",hairyjoint meadowparsnip
"SEVI3",,"Setaria villosissima (Scribn. & Merr.) K. Schum.",hairyleaf bristlegrass
"PEDU2",,"Petrorhagia dubia (Raf.) G. López & Romo",hairypink
"VILU3",,"Vigna luteola (Jacq.) Benth.",hairypod cowpea
"BAAB",,"Bahia absinthifolia Benth.",hairyseed bahia
"PAPU5",,"Paspalum pubiflorum Rupr. ex Fourn.",hairyseed paspalum
"HILA2",,"Hibiscus laevis All.",halberdleaf rosemallow
"PEPE14",,"Pentodon pentandrus (Schumach. & Thonn.) Vatke",Hale's pentodon
"ASWO2",,"Astragalus wootonii Sheldon",halfmoon milkvetch
"PAHA",,"Panicum hallii Vasey",Hall's panicgrass
"PAHAF",,"Panicum hallii Vasey var. filipes (Scribn.) Waller",Hall's panicgrass
"DAHA",,"Dalea hallii A. Gray",Hall's prairie clover
"CAFI5",,"Carex fissa Mack.",hammock sedge
"CAFIF",,"Carex fissa Mack. var. fissa ",hammock sedge
"LACA8",,"Lantana canescens Kunth",hammock shrubverbena
"RHVI",,"Rhexia virginica L.",handsome Harry
"SCAC3",,"Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve",hardstem bulrush
"SCACA",,"Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve var. acutus ",hardstem bulrush
"POTR4",,"Poncirus trifoliata (L.) Raf.",hardy orange
"CRBU2",,"Crinum bulbispermum (Burm. f.) Milne-Redhead & Schweickerdt",hardy swamplily
"BURO",,"Bupleurum rotundifolium L.",hare's ear
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"PEHA",,"Peganum harmala L.",harmal peganum
"CALEH",,"Carex leptalea Wahlenb. ssp. harperi (Fernald) W. Stone",Harper's sedge
"XYSC",,"Xyris scabrifolia Harper",Harper's yelloweyed grass
"PAHA3",,"Paspalum hartwegianum Fourn.",Hartweg's paspalum
"CAHA14",,"Calylophus hartwegii (Benth.) P.H. Raven",Hartweg's sundrops
"CAHAF",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. fendleri (A. Gray) Towner & P.H. Raven",Hartweg's sundrops
"CAHAF2",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. filifolius (Eastw.) Towner & P.H. Raven",Hartweg's sundrops
"CAHAP",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. pubescens (A. Gray) Towner & P.H. Raven",Hartweg's sundrops
"FUCYH",,"Funastrum cynanchoides (Decne.) Schltr. ssp. heterophyllum (Engelm. ex Torr.) Kartesz",Hartweg's twinevine
"AGPA6",,"Agrimonia parviflora Aiton",harvestlice
"RHHA",,"Rhynchospora harveyi W. Boott",Harvey's beaksedge
"RHHAH",,"Rhynchospora harveyi W. Boott var. harveyi ",Harvey's beaksedge
"CYHA",,"Cyperus haspan L.",haspan flatsedge
"HAPA10",,"Havardia pallens (Benth.) Britton & Rose",haujillo
"AGHA4",,"Ageratina havanensis (Kunth) R.M. King & H. Rob.",Havana snakeroot
"QUHA3",,"Quercus havardii Rydb.",Havard oak
"QUHAH",,"Quercus havardii Rydb. var. havardii ",Havard oak
"ERHA",,"Eriogonum havardii S. Watson",Havard's buckwheat
"PRHA",,"Prunus havardii (W. Wight) S.C. Mason",Havard's plum
"ARHA3",,"Aristida havardii Vasey",Havard's threeawn
"PHHA3",,"Phoradendron hawksworthii (Wiens) Wiens",Hawksworth's mistletoe
"ALSE2",,"Alnus serrulata (Aiton) Willd.",hazel alder
"CRAR2",,"Croton argyranthemus Michx.",healing croton
"OECO6",,"Oenothera cordata J.W. Loudon",heartleaf evening primrose
"MINY",,"Mirabilis nyctaginea (Michx.) MacMill.",heartleaf four o'clock
"IPCA3",,"Ipomoea cardiophylla A. Gray",heartleaf morning-glory
"URCH3",,"Urtica chamaedryoides Pursh",heartleaf nettle
"AMCO2",,"Ampelopsis cordata Michx.",heartleaf peppervine
"HIMA6",,"Hibiscus martianus Zucc.",heartleaf rosemallow
"CHCO11",,"Chamaesyce cordifolia (Elliott) Small",heartleaf sandmat
"SCOV",,"Scutellaria ovata Hill",heartleaf skullcap
"SCOVB",,"Scutellaria ovata Hill ssp. bracteata (Benth.) Epling",heartleaf skullcap
"ERMU4",,"Eriogonum multiflorum Benth.",heartsepal buckwheat
"RUHA2",,"Rumex hastatulus Baldw.",heartwing sorrel
"CALI2",,"Carlowrightia linearifolia (Torr.) A. Gray",heath wrightwort
"CAGR4",,"Carex gravida L.H. Bailey",heavy sedge
"CASE13",,"Calystegia sepium (L.) R. Br.",hedge false bindweed
"CASEL",,"Calystegia sepium (L.) R. Br. ssp. limnophila (Greene) Brummitt",hedge false bindweed
"CUDI2",,"Cucumis dipsaceus C.G. Ehrenb. ex Spach",hedgehog gourd
"ARSQ",,"Argemone squarrosa Greene",hedgehog pricklypoppy
"ARSQG",,"Argemone squarrosa Greene ssp. glabrata G.B. Ownbey",hedgehog pricklypoppy
"SIOF",,"Sisymbrium officinale (L.) Scop.",hedgemustard
"PETR2",,"Penstemon triflorus A. Heller",Heller's beardtongue
"PETRI",,"Penstemon triflorus A. Heller ssp. integrifolius Pennell",Heller's beardtongue
"PETRT2",,"Penstemon triflorus A. Heller ssp. triflorus ",Heller's beardtongue
"PSHE4",,"Pseudognaphalium helleri (Britton) Anderb.",Heller's cudweed
"ONHE",,"Onosmodium helleri Small",Heller's marbleseed
"PLHE",,"Plantago helleri Small",Heller's plantain
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"DIOLO",,"Dichanthelium oligosanthes (Schult.) Gould var. oligosanthes ",Heller's rosette grass
"EUHE3",,"Euphorbia helleri Millsp.",Heller's spurge
"SCIN2",,"Scutellaria integrifolia L.",helmet flower
"SISU2",,"Sium suave Walter",hemlock waterparsnip
"LAAM",,"Lamium amplexicaule L.",henbit deadnettle
"HYOCE",,"Hymenocallis occidentalis (Leconte) Kunth var. eulae (Shinners) G. Lom. Sm. & Flory",Henry's spiderlily
"BAMO",,"Bacopa monnieri (L.) Pennell",herb of grace
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"PTCA",,"Ptilimnium capillaceum (Michx.) Raf.",herbwilliam
"ZACL",,"Zanthoxylum clava-herculis L.",Hercules' club
"ERNA2",,"Eryngium nasturtiifolium Juss. ex Delar. f.",hierba del sapo
"ASLEH",,"Astragalus lentiginosus Douglas ex Hook. var. higginsii S.L. Welsh & Thorne",Higgins' milkvetch
"SOAL5",,"Solidago altiplanities C.E.S. Taylor & R.J. Taylor",high plains goldenrod
"VACO",,"Vaccinium corymbosum L.",highbush blueberry
"OECI",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch",high-plains beeblossom
"OECIC",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch ssp. cinerea ",high-plains beeblossom
"ARAP",,"Argythamnia aphoroides Müll. Arg.",Hill Country silverbush
"ARBE",,"Arenaria benthamii Fenzl ex Torr. & A. Gray",hilly sandwort
"PACO14",,"Paspalum conjugatum P.J. Bergius",hilograss
"CACO9",,"Carex complanata Torr. & Hook.",hirsute sedge
"MECI",,"Melampodium cinereum DC.",hoary blackfoot
"MECIC",,"Melampodium cinereum DC. var. cinereum ",hoary blackfoot
"BOIN3",,"Bowlesia incana Ruiz & Pav.",hoary bowlesia
"CAIN21",,"Capparis incana Kunth",hoary caper
"HECA8",,"Heterotheca canescens (DC.) Shinners",hoary false goldenaster
"GACA",,"Galactia canescens Benth.",hoary milkpea
"PHPU4",,"Philadelphus pubescens Loisel.",hoary mock orange
"PHPUP",,"Philadelphus pubescens Loisel. var. pubescens ",hoary mock orange
"CHLA10",,"Chamaesyce lata (Engelm.) Small",hoary sandmat
"MACA2",,"Machaeranthera canescens (Pursh) A. Gray",hoary tansyaster
"DECA8",,"Desmodium canescens (L.) DC.",hoary ticktrefoil
"VEST",,"Verbena stricta Vent.",hoary verbena
"PRUM",,"Prunus umbellata Elliott",hog plum
"PRUMU",,"Prunus umbellata Elliott var. umbellata ",hog plum
"CRCA6",,"Croton capitatus Michx.",hogwort
"CRCAC2",,"Croton capitatus Michx. var. capitatus ",hogwort
"TRHO2",,"Triodanis holzingeri McVaugh",Holzinger's Venus' looking-glass
"PRGL2",,"Prosopis glandulosa Torr.",honey mesquite
"GLTR",,"Gleditsia triacanthos L.",honeylocust
"CYLA",,"Cynanchum laeve (Michx.) Pers.",honeyvine
"SACA21",,"Sagittaria calycina Engelm.",hooded arrowhead
"SACAC",,"Sagittaria calycina Engelm. var. calycina ",hooded arrowhead
"CHCU2",,"Chloris cucullata Bisch.",hooded windmill grass
"SEVE3",,"Setaria verticillata (L.) P. Beauv.",hooked bristlegrass
"ERHO9",,"Eryngium hookeri Walp.",Hooker's eryngo
"CRHO7",,"Croptilon hookerianum (Torr. & A. Gray) House",Hooker's scratchdaisy
"CRHOH",,"Croptilon hookerianum (Torr. & A. Gray) House var. hookerianum ",Hooker's scratchdaisy
"CRHOV",,"Croptilon hookerianum (Torr. & A. Gray) House var. validum (Rydb.) E.B. Sm.",Hooker's scratchdaisy
"CALU4",,"Carex lupulina Muhl. ex Willd.",hop sedge
"OSVI",,"Ostrya virginiana (Mill.) K. Koch",hophornbeam
"THME",,"Thelesperma megapotamicum (Spreng.) Kuntze",Hopi tea greenthread
"MAVU",,"Marrubium vulgare L.",horehound
"UTCO",,"Utricularia cornuta Michx.",horned bladderwort
"ZAPA",,"Zannichellia palustris L.",horned pondweed
"EUBR",,"Euphorbia brachycera Engelm.",horned spurge
"ECTE",,"Echinocactus texensis Hopffer",horse crippler
"ASSU2",,"Asclepias subverticillata (A. Gray) Vail",horsetail milkweed
"PAFL5",,"Paspalum fluitans (Elliott) Kunth",horsetail paspalum
"THTE",,"Thalictrum texanum (A. Gray) Small",Houston meadow-rue
"RAAU4",,"Rayjacksonia aurea (A. Gray) R.L. Hartm. & M.A. Lane",Houston tansyaster
"AMSE",,"Amblyolepis setigera DC.",huisache daisy
"UTGI",,"Utricularia gibba L.",humped bladderwort
"PHPU7",,"Physalis pubescens L.",husk tomato
"ALCAH",,"Allium canadense L. var. hyacinthoides (Bush) Ownbey & Aase",hyacinth meadow garlic
"SEBE3",,"Senegalia berlandieri × wrightii [unnamed hybrid]",hybrid acacia
"BOHY",,"Bothriochloa hybrida (Gould) Gould",hybrid beardgrass
"ASIN19",,"Astrolepis integerrima (Hook.) Benham & Windham",hybrid cloakfern
"NAIN6",,"Narcissus ×intermedius Loisel. [jonquilla × tazetta]",hybrid daffodil
"QUCA2",,"Quercus ×capesii W. Wolf [nigra × phellos]",hybrid oak
"ELIN5",,"Eleocharis ×inaequilatera D.J. Rosen & Chr. Reid [cellulosa × quadrangulata]",hybrid spikerush
"CHHY3",,"Chamaesyce hyssopifolia (L.) Small",hyssopleaf sandmat
"DEIL",,"Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald",Illinois bundleflower
"CYGR11",,"Cyperus grayoides Mohlenbr.",Illinois flatsedge
"POIL",,"Potamogeton illinoensis Morong",Illinois pondweed
"DEIL2",,"Desmodium illinoense A. Gray",Illinois ticktrefoil
"GAPU",,"Gaillardia pulchella Foug.",Indian blanket
"ELIN3",,"Eleusine indica (L.) Gaertn.",Indian goosegrass
"HEIN",,"Heliotropium indicum L.",Indian heliotrope
"AEIN",,"Aeschynomene indica L.",Indian jointvetch
"ERPI2",,"Eragrostis pilosa (L.) P. Beauv.",Indian lovegrass
"ACHY",,"Achnatherum hymenoides (Roem. & Schult.) Barkworth",Indian ricegrass
"HOGL2",,"Hoffmannseggia glauca (Ortega) Eifert",Indian rushpea
"DUIN2",,"Duchesnea indica (Andrews) Teschem.",Indian strawberry
"HYPO3",,"Hygrophila polysperma (Roxb.) T. Anderson",Indian swampweed
"MAAM",,"Malvastrum americanum (L.) Torr.",Indian Valley false mallow
"CHLA5",,"Chasmanthium latifolium (Michx.) Yates",Indian woodoats
"SONU2",,"Sorghastrum nutans (L.) Nash",Indiangrass
"APCA",,"Apocynum cannabinum L.",Indianhemp
"RHIN3",,"Rhynchospora indianolensis Small",Indianola beaksedge
"MOUN3",,"Monotropa uniflora L.",Indianpipe
"CAGR24",,"Carex grisea Wahlenb.",inflated narrow-leaf sedge
"JUIN2",,"Juncus interior Wiegand",inland rush
"JUINI",,"Juncus interior Wiegand var. interior ",inland rush
"VEBAI2",,"Vernonia baldwinii Torr. ssp. interior (Small) Faust",interior ironweed
"PEIN",,"Pellaea intermedia Mett. ex Kuhn",intermediate cliffbrake
"LEVIM",,"Lepidium virginicum L. var. medium (Greene) C.L. Hitchc.",intermediate pepperweed
"ALOC2",,"Allenrolfea occidentalis (S. Watson) Kuntze",iodinebush
"ERNE5",,"Eriogonum nealleyi J.M. Coult.",Irion County buckwheat
"XYLAI",,"Xyris laxifolia Mart. var. iridifolia (Chapm.) Kral",irisleaf yelloweyed grass
"IPLA2",,"Ipomopsis laxiflora (J.M. Coult.) V.E. Grant",iron ipomopsis
"SEDUI",,"Senna durangensis (Rose) Irwin & Barneby var. iselyi (Irwin & Barneby) Irwin & Barneby",Isely's senna
"PHHE4",,"Physalis hederifolia A. Gray",ivyleaf groundcherry
"PHHEC",,"Physalis hederifolia A. Gray var. comata (Rydb.) Waterf.",ivyleaf groundcherry
"IPHE",,"Ipomoea hederacea Jacq.",ivyleaf morning-glory
"VEHE2",,"Veronica hederifolia L.",ivyleaf speedwell
"CHIV",,"Chromolaena ivifolia (L.) R.M. King & H. Rob.",ivyleaf thoroughwort
"CHOD",,"Chromolaena odorata (L.) R.M. King & H. Rob.",Jack in the bush
"ARTR",,"Arisaema triphyllum (L.) Schott",Jack in the pulpit
"ARTRQ",,"Arisaema triphyllum (L.) Schott ssp. quinatum (Buckley) Huttleston",Jack in the pulpit
"CLMAJ",,"Cladium mariscus (L.) Pohl ssp. jamaicense (Crantz) Kük.",Jamaica swamp sawgrass
"NAJA",,"Nama jamaicense L.",Jamaicanweed
"ERJA",,"Eriogonum jamesii Benth.",James' buckwheat
"ERJAJ",,"Eriogonum jamesii Benth. var. jamesii ",James' buckwheat
"POJA3",,"Polanisia jamesii (Torr. & A. Gray) Iltis",James' clammyweed
"CRCI3",,"Cryptantha cinerea (Greene) Cronquist",James' cryptantha
"CRCIC",,"Cryptantha cinerea (Greene) Cronquist var. cinerea ",James' cryptantha
"CRCIJ",,"Cryptantha cinerea (Greene) Cronquist var. jamesii (Torr.) Cronquist",James' cryptantha
"CRCIL",,"Cryptantha cinerea (Greene) Cronquist var. laxa (J.F. Macbr.) Higgins",James' cryptantha
"PLJA",,"Pleuraphis jamesii Torr.",James' galleta
"POJA5",,"Pomaria jamesii (Torr. & A. Gray) Walp.",James' holdback
"MIGLJ",,"Mimulus glabratus Kunth var. jamesii (Torr. & A. Gray ex Benth.) A. Gray",James' monkeyflower
"PAJA",,"Paronychia jamesii Torr. & A. Gray",James' nailwort
"DAJA",,"Dalea jamesii (Torr.) Torr. & A. Gray",James' prairie clover
"FRJA",,"Frankenia jamesii Torr. ex A. Gray",James' seaheath
"LYJA",,"Lygodium japonicum (Thunb.) Sw.",Japanese climbing fern
"KUST2",,"Kummerowia striata (Thunb.) Schindl.",Japanese clover
"LOJA",,"Lonicera japonica Thunb.",Japanese honeysuckle
"JAME",,"Jasminum mesnyi Hance",Japanese jasmine
"MAPU7",,"Mazus pumilus (Burm. f.) Steenis",Japanese mazus
"CYFA2",,"Cyrtomium falcatum (L. f.) C. Presl",Japanese netvein hollyfern
"LIJA",,"Ligustrum japonicum Thunb.",Japanese privet
"SEOB4",,"Senna obtusifolia (L.) Irwin & Barneby",Java-bean
"COER5",,"Condalia ericoides (A. Gray) M.C. Johnst.",javelina bush
"CEHE",,"Ceanothus herbaceus Raf.",Jersey tea
"HETU",,"Helianthus tuberosus L.",Jerusalem artichoke
"SOPS",,"Solanum pseudocapsicum L.",Jerusalem cherry
"DYBO",,"Dysphania botrys (L.) Mosyakin & Clemants",Jerusalem oak goosefoot
"PAAC3",,"Parkinsonia aculeata L.",Jerusalem thorn
"IVFR",,"Iva frutescens L.",Jesuit's bark
"IVFRF",,"Iva frutescens L. ssp. frutescens ",Jesuit's bark
"TAPA2",,"Talinum paniculatum (Jacq.) Gaertn.",jewels of Opar
"DAST",,"Datura stramonium L.",jimsonweed
"VITR",,"Viola tricolor L.",johnny jumpup
"SOHA",,"Sorghum halepense (L.) Pers.",Johnsongrass
"CYAR4",,"Cyperus articulatus L.",jointed flatsedge
"AECY",,"Aegilops cylindrica Host",jointed goatgrass
"ELEQ",,"Eleocharis equisetoides (Elliott) Torr.",jointed spikesedge
"PAJO2",,"Paronychia jonesii M.C. Johnst.",Jones' nailwort
"SEJO",,"Selenia jonesii Cory",Jones' selenia
"SEJOO",,"Selenia jonesii Cory var. obovata Rollins",Jones' selenia
"NAJO",,"Narcissus jonquilla L.",jonquil
"IRRH",,"Iresine rhizomatosa Standl.",Juda's bush
"LEVI4",,"Leptochloa virgata (L.) P. Beauv.",Judd's grass
"SOJU2",,"Solidago juliae G.L. Nesom",Julia's goldenrod
"POVI2",,"Polygonum virginianum L.",jumpseed
"ECCO2",,"Echinochloa colona (L.) Link",jungle rice
"SPDI3",,"Sphaeralcea digitata (Greene) Rydb.",juniper globemallow
"POPR4",,"Polypremum procumbens L.",juniper leaf
"EULE",,"Eupatorium leucolepis (DC.) Torr. & A. Gray",justiceweed
"EULEL",,"Eupatorium leucolepis (DC.) Torr. & A. Gray var. leucolepis ",justiceweed
"MILA15",,"Mimosa latidens (Small) B.L. Turner",Kairn's sensitive-briar
"SAMO5",,"Salvinia molesta Mitchell",kariba-weed
"ISCA6",,"Isolepis carinata Hook. & Arn. ex Torr.",keeled bulrush
"LUCAA",,"Lupinus caudatus Kellogg ssp. argophyllus (A. Gray) L. Phillips",Kellogg's spurred lupine
"POPR",,"Poa pratensis L.",Kentucky bluegrass
"POPRP2",,"Poa pratensis L. ssp. pratensis ",Kentucky bluegrass
"CYKE2",,"Cypripedium kentuckiense C.F. Reed",Kentucky lady's slipper
"CARE17",,"Carex reniformis (L.H. Bailey) Small",kidneyshape sedge
"POOR2",,"Polygonum orientale L.",kiss me over the garden gate
"POPI3",,"Portulaca pilosa L.",kiss me quick
"OESU4",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch",kisses
"OESUS",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch ssp. suffulta ",kisses
"DIAN",,"Dichanthium annulatum (Forssk.) Stapf",Kleberg's bluestem
"PACO2",,"Panicum coloratum L.",kleingrass
"EHAN",,"Ehretia anacua (Terán & Berl.) I.M. Johnst.",knockaway
"PADI6",,"Paspalum distichum L.",knotgrass
"TONO",,"Torilis nodosa (L.) Gaertn.",knotted hedgeparsley
"PUMOL",,"Pueraria montana (Lour.) Merr. var. lobata (Willd.) Maesen & S.M. Almeida ex Sanjappa & Predeep",kudzu
"PUMO",,"Pueraria montana (Lour.) Merr.",kudzu
"OEKU",,"Oenothera kunthiana (Spach) Munz",Kunth's evening primrose
